Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Offer,Deal Attributes,Deal Description,Currency of Deal,Proposed Deal Type,Payment Type,Proposal Date,Amendment Date,Competing Bid Date,Completion/Termination Date,Announced Premium,Competing Bid Premium,Current Premium,Percent Owned,Percent Sought,Target Termination Fee,Acquirer Termination Fee,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Target Legal Adviser,Acquirer Legal Adviser,Legal Adviser to Target Financial,Legal Adviser to Acquirer Financial,Target Financial Adviser,Acquirer Financial Adviser,Acquirer Financial Adviser Fee,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Target Revenue,Target Total Assets,Acquirer Total Assets,Acquirer Revenue,Target Gross Fixed Assets,Acquirer Gross Fixed Assets,Target Other Current Assets,Acquirer Other Assets,Target Current Assets to Total Assets,Acquirer Current Assets to Total Assets,Target Current Assets Reported,Acquirer Current Assets Reported,Acquirer Other Assets to Total Assets,Target Total Assets (FY-Specific - BDP),Target Revenue (FY-Specific - BDP),Acquirer Total Assets (FY-Specific - BDP),Acquirer Revenue (FY-Specific - BDP),Target Total Assets (Best Available),Target Total Assets Source,Acquirer Total Assets (Best Available),Acquirer Total Assets Source,Target Revenue (Best Available),Target Revenue Source,Acquirer Revenue (Best Available),Acquirer Revenue Source,Announced Total Value (mil.),Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
7864272,INV,2002/3/12,EXX SJ,AAL LN,Completed,,"Cross Border, Minority Purchase",Anglo American PLC acquired a minority stake in Exxaro Resources Ltd. The transaction was completed on 3/12/2002.,ZAR,,Undisclosed,,,,2002/3/12,,,,0.000000,9.600000,,,No,Materials,Materials,N,,,,,,,,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,41771,103210,927647,331592,,1.16555e+06,641,,31.6471,32.3445,32663,300043,,7244,5404,25529,14786,7244.0,FY-specific (point-in-time),25529.0,FY-specific (point-in-time),5404.0,FY-specific (point-in-time),14786.0,FY-specific (point-in-time),2399.99,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1030857.0,103210.0,Large,Full (4/4),2002
7891687,M&A,2002/3/19,TDK SJ,ALE SJ,Terminated,,"Company Takeover, Tender Offer",Appleton Ltd announced the acquisition of Tradek Holdings Ltd for ZAR 18.86M. The transaction was announced on 3/19/2002 and terminated on 4/16/2002.,ZAR,,Cash,,,,2002/4/16,30.43,,,0.000000,100.000000,,,No,Financials,Financials,N,,Sonnenberg Hoff,,,,Corpcap Bank Ltd,,Friendly,South Africa,South Africa,TDK,ALE,Common Stock,Common Stock,31.801,267.739,,166.73,5.669,,3.077,,97.6862,,261.544,,,132.18299865722656,28.32200050354004,170.6479949951172,148.28500366210938,132.18299865722656,FY-specific (point-in-time),170.6479949951172,FY-specific (point-in-time),28.32200050354004,FY-specific (point-in-time),148.28500366210938,FY-specific (point-in-time),18.86,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,434.46899999999994,267.739,Intermediate,Partial (3/4),2002
79213529,M&A,2013/7/3,AIP SJ,CFR CI,Terminated,,"Company Takeover, Cross Border","CFR Pharmaceuticals SA announced the acquisition of Adcock Ingram Holdings Ltd for ZAR 14062.18M. The transaction was announced on 07/03/2013 and is currently pending. PIC, the largest shareholder of the target, said on 11/06/13 it would not support the proposal because it wasn’t in the inv...",ZAR,,Cash and Stock,,2013/12/13,,2014/2/7,,,,0.000000,100.000000,,,No,Health Care,Health Care,N,Read Hope Philli,Bowman Gilfillan,,,Deutsche Bank,Credit Suisse,,Unsolicited,South Africa,Chile,AIP,CFR,Common Stock,Common Stock,9760.33,8735.68,13012.9,7961.59,2967.08,3011.76,214.008,,60.0069,38.8721,5242.02,5058.4,,5282.286,4599.249,1468.61,570.832,5282.286,FY-specific (point-in-time),1468.61,FY-specific (point-in-time),4599.249,FY-specific (point-in-time),570.832,FY-specific (point-in-time),,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,22773.23,9760.33,Large,Full (4/4),2013
79800729,M&A,2013/7/23,EMG SJ,SHB SJ,Completed,,Company Takeover,Sherbourne Capital Ltd acquired Emergent Properties Ltd for ZAR 0.50M. The transaction was completed on 7/23/2013.,ZAR,,Stock,,,,2013/7/23,,,,0.000000,100.000000,,,No,Real Estate,Technology,N,,,,,,,,Friendly,South Africa,South Africa,EMG,SHB,Unit,Common Stock,,10.4648,5.357,,,6.6684,0.626893,,99.9857,43.9985,10.4633,2.357,,,,,,10.4648,MA-screen (current/latest - NOT point-in-time),5.357,MA-screen (current/latest - NOT point-in-time),,Missing,,Missing,0.50,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,15.8218,10.4648,Small,Partial (2/4),2013
8009198,INV,2002/3/12,EXX SJ,AAL LN,Completed,,"Cross Border, Additional Stake Purchase",Anglo American PLC acquired Exxaro Resources Ltd. The transaction was announced on 3/12/2002 and completed on 4/18/2002. Financial terms of the transaction are undisclosed.,ZAR,,Undisclosed,,,,2002/4/18,,,,9.600000,10.500000,,,No,Materials,Materials,N,,,,,,,,Friendly,South Africa,United Kingdom,EXX,AAL,Common Stock,Common Stock,41771,103210,927647,331592,,1.16555e+06,641,,31.6471,32.3445,32663,300043,,7244,5404,25529,14786,7244.0,FY-specific (point-in-time),25529.0,FY-specific (point-in-time),5404.0,FY-specific (point-in-time),14786.0,FY-specific (point-in-time),,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1030857.0,103210.0,Large,Full (4/4),2002
8010768,M&A,2002/4/18,JCG SJ,JCD SJ,Completed,,"Company Takeover, Additional Stake Purchase",JCI Ltd acquired JCI Gold Ltd for ZAR 684.81M. The transaction was announced on 4/18/2002 and completed on 7/16/2002.,ZAR,,Cash and Stock,,,,2002/7/16,,,,67.500000,32.500000,,,No,Materials,Materials,N,,Taback & Assoc,,,KPMG Corp Fin,Corpcap Bank Ltd,,Friendly,South Africa,South Africa,JCG,JCD,Common Stock,Common Stock,33.356,,2507.77,227.79,,,,,,25.9318,,650.309,,,168.481995,1830.102051,86.128998,,Missing,1830.102051,FY-specific (point-in-time),168.481995,FY-specific (point-in-time),86.128998,FY-specific (point-in-time),684.81,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2541.126,33.356,Intermediate,Partial (3/4),2002
8018617,M&A,2002/4/22,BOE SJ,NED SJ,Completed,,"Company Takeover, Tender Offer",Nedbank Group Ltd acquired BOE Ltd for ZAR 7933.11M. The transaction was announced on 4/22/2002 and completed on 7/11/2002.,ZAR,,Cash and Stock,,2002/5/13,,2002/7/11,25.40,,,0.000000,100.000000,72,,No,Financials,Financials,N,Sonnenberg Hoff,Edward Nathan,,,Goldman Sachs/UBS,Nedcor Invest Bk,,Friendly,South Africa,South Africa,BOE,NED,Common Stock,Common Stock,9089,67236,1.55863e+06,164033,,,,589215,,,,,,67236,9089,197665,22240,67236.0,FY-specific (point-in-time),197665.0,FY-specific (point-in-time),9089.0,FY-specific (point-in-time),22240.0,FY-specific (point-in-time),7933.13,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1625866.0,67236.0,Large,Full (4/4),2002
8036283,M&A,2001/12/24,IPG SJ,IPL SJ,Completed,,"Company Takeover, Additional Stake Purchase, Tender Offer",Imperial Logistics Ltd acquired ImperiLog Ltd for ZAR 55.71M. The transaction was announced on 12/24/2001 and completed on 7/5/2002.,ZAR,,Cash,,,,2002/7/5,14.76,,,68.730003,31.270000,,,No,Industrials,Consumer Discretionary,N,,,,,,,,Friendly,South Africa,South Africa,IPG,IPL,Common Stock,Common Stock,56.884,173.919,30329,52208,38.893,12529,5.497,,16.2225,53.4703,28.214,16217,,214.795,33.333,14376,14913,214.795,FY-specific (point-in-time),14376.0,FY-specific (point-in-time),33.333,FY-specific (point-in-time),14913.0,FY-specific (point-in-time),55.71,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,52381.919,173.919,Large,Full (4/4),2001
8092565,M&A,2002/3/1,MAP SJ,APK SJ,Completed,,Majority Purchase,Astrapak Ltd acquired Master Plastics Ltd for ZAR 123.75M. The transaction was completed on 3/1/2002.,ZAR,,Cash,,,,2002/3/1,,,,0.000000,75.000000,,,No,Materials,Materials,N,Fluxmans/Kallmeyer Strime,,,,,Deloitte Touche,,Friendly,South Africa,South Africa,MAP,APK,Common Stock,Unit,504.479,336.917,1840.51,1348.37,293.699,1515.18,34.565,,54.4324,51.8073,183.392,953.517,,,,461.001007,697.41803,336.917,MA-screen (current/latest - NOT point-in-time),461.001007,FY-specific (point-in-time),504.479,MA-screen (current/latest - NOT point-in-time),697.41803,FY-specific (point-in-time),123.75,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2344.989,504.479,Intermediate,Full (4/4),2002
8092791,BUY,2002/5/3,GNK SJ,GNK SJ,Completed,,,,ZAR,,,,,,2002/6/12,4.33,,,0.000000,0.000000,,,,Industrials,Industrials,N,,,,,,,,,South Africa,,GNK,GNK,Common Stock,Common Stock,1406.42,1226.67,1226.67,1406.42,251.375,251.375,52.465,,77.8026,77.8026,954.379,954.379,,1064.79296875,1189.47900390625,1064.79296875,1189.47900390625,1064.79296875,FY-specific (point-in-time),1064.79296875,FY-specific (point-in-time),1189.47900390625,FY-specific (point-in-time),1189.47900390625,FY-specific (point-in-time),60.06,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2812.84,1406.42,Intermediate,Full (4/4),2002
81052681,INV,2013/9/3,LHG SJ,PLB CN,Completed,,"Cross Border, Private Equity, Minority Purchase",Tiso Blackstar Group SE sold a minority stake in Litha Healthcare Group Ltd to Paladin Labs Inc. The transaction was completed on 9/3/2013.,ZAR,,Cash,,,,2013/9/3,,,,0.000000,13.169100,,,No,Health Care,Health Care,N,,,,,,,,Friendly,South Africa,Canada,LHG,PLB,Common Stock,Common Stock,1045.33,1944.3,5151.27,1726.99,99.704,93.6406,49.945,,33.2892,57.5947,647.241,2966.86,,1785,1434.46,604.517,210.2,1785.0,FY-specific (point-in-time),604.517,FY-specific (point-in-time),1434.46,FY-specific (point-in-time),210.2,FY-specific (point-in-time),196.92,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,7095.570000000001,1944.3,Large,Full (4/4),2013
8132803,AST,2002/5/16,1057Z SJ,BA/ LN,Terminated,,"Cross Border, Asset Sale, Minority Purchase, Government Privatization",Republic of South Africa announced the sale of a minority stake in Denel SOC Ltd to BAE Systems PLC. The transaction was announced on 5/16/2002 and terminated on 4/23/2003.,ZAR,,Undisclosed,,,,2003/4/23,,,,0.000000,30.000000,,,No,Industrials,Industrials,N,,,,,,Rothschild & Co,,Friendly,South Africa,United Kingdom,1057Z,BA/,Private Comp,Common Stock,2729,8525,839707,667760,3192,253880,551,,56.9501,32.2381,4855,270706,,,,17206,9041,8525.0,MA-screen (current/latest - NOT point-in-time),17206.0,FY-specific (point-in-time),2729.0,MA-screen (current/latest - NOT point-in-time),9041.0,FY-specific (point-in-time),375.00,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,848232.0,8525.0,Large,Full (4/4),2002
82139991,M&A,2013/10/2,FPT SJ,RDF SJ,Completed,,"Majority Purchase, Additional Stake Purchase, Tender Offer",Redefine Properties Ltd acquired Fountainhead Property Trust for ZAR 1075.97M. The transaction was announced on 10/2/2013 and completed on 10/24/2013.,ZAR,,Stock,,2013/10/28,,2013/10/24,,,,50.000000,11.700000,,,No,Real Estate,Real Estate,N,,,,,,,,Unsolicited,South Africa,South Africa,FPT,RDF,REIT,REIT,1282.03,12601.5,106323,11007.4,,,,,,,1386.59,3018.73,,11249.604,1074.471,46756.255,3023.568,11249.604,FY-specific (point-in-time),46756.255,FY-specific (point-in-time),1074.471,FY-specific (point-in-time),3023.568,FY-specific (point-in-time),1075.98,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,118924.5,12601.5,Large,Full (4/4),2013
83150596,INV,2013/10/30,DCT SJ,9876567D US,Completed,,"Cross Border, Minority Purchase, Tender Offer",Pinnacle Entertainment Inc/Old acquired a minority stake in Datacentrix Holdings Ltd. The transaction was completed on 10/30/2013. Financial terms of the transaction are undisclosed.,ZAR,,Undisclosed,,,,2013/10/30,,,,3.600000,29.790001,,,No,Technology,Consumer Discretionary,N,,,,,,,,Hostile,South Africa,United States,DCT,9876567D,Common Stock,Common Stock,2609.26,1185.04,70169.8,29283.5,154.788,60312.4,26.253,,78.7973,5.1564,933.775,3618.24,,,1757.762,2108.994,1002.836,1185.04,MA-screen (current/latest - NOT point-in-time),2108.994,FY-specific (point-in-time),1757.762,FY-specific (point-in-time),1002.836,FY-specific (point-in-time),,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,72779.06,2609.26,Large,Full (4/4),2013
83296885,M&A,2013/5/28,MVS SJ,BVT SJ,Completed,,"Company Takeover, Additional Stake Purchase",Bidvest Group Ltd/The acquired Mvelaserve Ltd for ZAR 1124.78M. The transaction was announced on 5/28/2013 and completed on 11/12/2013.,ZAR,,Cash,,,,2013/11/12,10.50,,,34.750000,65.250000,,,No,Industrials,Consumer Staples,N,,,,,,,,Friendly,South Africa,South Africa,MVS,BVT,Common Stock,Common Stock,5408.07,2648.7,122623,130321,1075.63,40740.4,611.963,,56.8187,43.1532,1504.96,52915.8,,2357.396,4943.383,55895.146,133533.633,2357.396,FY-specific (point-in-time),55895.146,FY-specific (point-in-time),4943.383,FY-specific (point-in-time),133533.633,FY-specific (point-in-time),1124.77,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,135729.07,5408.07,Large,Full (4/4),2013
83584969,M&A,2014/1/29,6480Z LN,601398 CH,Completed,,"Cross Border, Majority Purchase",Standard Bank Group Ltd sold ICBC Standard Bank PLC to Industrial & Commercial Bank of China Ltd for USD 770.00M. The transaction was announced on 1/29/2014 and completed on 2/1/2015.,USD,Negotiation,Undisclosed,2013/11/8,,,2015/2/1,,,,0.000000,60.000000,,,No,Financials,Financials,N,,White & Case LLP,,,,Citi/ICBC,,Friendly,South Africa,China,6480Z,601398,Private Comp,Common Stock,22342.1,626240,1.26764e+08,3.76158e+06,,,,5.6471e+07,,,,,,18579,310.4,18917752,915094,18579.0,FY-specific (point-in-time),18917752.0,FY-specific (point-in-time),310.4,FY-specific (point-in-time),915094.0,FY-specific (point-in-time),8647.95,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,127390240.0,626240.0,Large,Full (4/4),2014
8359633,M&A,2002/6/25,TOY SJ,7203 JP,Completed,,"Cross Border, Majority Purchase",Wesco Investments Ltd sold Toyota South Africa Pty Ltd to Toyota Motor Corp for ZAR 994.08M. The transaction was completed on 6/25/2002.,ZAR,,Undisclosed,,,,2002/6/25,,,,36.000000,39.000000,,,No,Consumer Discretionary,Consumer Discretionary,N,,,,,,KPMG Corp Fin,,Friendly,South Africa,Japan,TOY,7203,Common Stock,Common Stock,7718.39,3725.34,1.12909e+07,5.8511e+06,2133.35,4.00957e+06,194.398,,53.9881,40.583,2011.24,4.58218e+06,,,,17519427,13424423,3725.34,MA-screen (current/latest - NOT point-in-time),17519427.0,FY-specific (point-in-time),7718.39,MA-screen (current/latest - NOT point-in-time),13424423.0,FY-specific (point-in-time),994.08,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,11298618.39,7718.39,Large,Full (4/4),2002
83669585,BUY,2013/10/16,CMH SJ,CMH SJ,Completed,,,,ZAR,,,,,,2014/1/31,,,,0.000000,0.000000,,,,Consumer Discretionary,Consumer Discretionary,N,,,,,,,,,South Africa,,CMH,CMH,Common Stock,Common Stock,15711.2,5908.41,5908.41,15711.2,889.98,889.98,107.508,,64.4336,64.4336,3807,3807,,2483.139,8293.728,2483.139,8293.728,2483.139,FY-specific (point-in-time),2483.139,FY-specific (point-in-time),8293.728,FY-specific (point-in-time),8293.728,FY-specific (point-in-time),200.20,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,31422.4,15711.2,Large,Full (4/4),2013
8383517,M&A,2002/6/27,PON SJ,JDG SJ,Completed,,Majority Purchase,FirstRand Ltd sold Profurn Ltd to JD Group Ltd/South Africa for ZAR 959.39M. The transaction was announced on 6/27/2002 and completed on 4/30/2003.,ZAR,,Stock,,,,2003/4/30,,,,0.000000,78.800003,,,No,Consumer Discretionary,Consumer Discretionary,N,,Feinsteins Attor,,,,Gensec Bank,,Friendly,South Africa,South Africa,PON,JDG,Common Stock,Common Stock,2719.63,3497.23,21035,30582,481.255,3478,104.592,,92.2243,67.4257,3225.3,14183,,3497.22998046875,2719.6259765625,4539,2030,3497.22998046875,FY-specific (point-in-time),4539.0,FY-specific (point-in-time),2719.6259765625,FY-specific (point-in-time),2030.0,FY-specific (point-in-time),959.40,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,34079.23,3497.23,Large,Full (4/4),2002
8401276,INV,2002/6/28,GFI SJ,AAL LN,Completed,,"Cross Border, Additional Stake Purchase",Anglo American PLC acquired Gold Fields Ltd. The transaction was completed on 6/28/2002. Financial terms of the transaction are undisclosed.,ZAR,,Undisclosed,,,,2002/6/28,,,,16.100000,3.900000,,,No,Materials,Materials,N,,,,,,,,Friendly,South Africa,United Kingdom,GFI,AAL,Common Stock,Common Stock,156468,252234,927647,331592,345793,1.16555e+06,5674.16,,20.0221,32.3445,50502.5,300043,,1561.18512,1012.841266021191,25529,14786,1561.18512,FY-specific (point-in-time),25529.0,FY-specific (point-in-time),1012.841266021191,FY-specific (point-in-time),14786.0,FY-specific (point-in-time),,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1179881.0,252234.0,Large,Full (4/4),2002
84408558,M&A,2013/12/2,BWI SJ,ELR SJ,Completed,,Company Takeover,ELB Group Ltd acquired B&W Instrumentation and Electrical Ltd for ZAR 118.87M. The transaction was completed on 12/2/2013.,ZAR,,Stock,,,,2013/12/2,35.96,,,0.000000,100.000000,,,No,Industrials,Industrials,N,,,,,,,,Friendly,South Africa,South Africa,BWI,ELR,Common Stock,Common Stock,399.86,287.945,1084.66,835.433,51.271,,3.495,,79.9493,84.6934,230.21,918.632,,300.597,442.374,1413.809,1725.479,300.597,FY-specific (point-in-time),1413.809,FY-specific (point-in-time),442.374,FY-specific (point-in-time),1725.479,FY-specific (point-in-time),118.87,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,1484.52,399.86,Intermediate,Full (4/4),2013
84600187,INV,2013/12/5,FTA SJ,VKE SJ,Completed,,Minority Purchase,Liberty Holdings Ltd sold a minority stake in Fairvest Ltd to Vukile Property Fund Ltd. The transaction was announced on 12/5/2013 and completed on 12/13/2013.,ZAR,,Stock,,,,2013/12/13,,,,0.000000,34.000000,,,No,Real Estate,Real Estate,N,,,,,,,,Friendly,South Africa,South Africa,FTA,VKE,REIT,REIT,2182.11,15864,64436,5890,,,,,,,326.42,11086,,1184.277115,53.062853,6764.705,1046.136,1184.277115,FY-specific (point-in-time),6764.705,FY-specific (point-in-time),53.062853,FY-specific (point-in-time),1046.136,FY-specific (point-in-time),345.63,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,80300.0,15864.0,Large,Full (4/4),2013
84653570,INV,2013/12/6,VIF SJ,AWA SJ,Completed,,Minority Purchase,Coronation Fund Managers Ltd sold a minority stake in Vividend Income Fund Ltd to Arrowhead Properties Ltd/Old. The transaction was announced on 12/6/2013 and completed on 3/1/2014.,ZAR,,Stock,,,,2014/3/1,,,,0.000000,31.700001,,,No,Financials,Real Estate,N,,,,,,,,Friendly,South Africa,South Africa,VIF,AWA,REIT,REIT,198.702,2276.2,14434.1,2222.09,2011.36,,68.543,,10.5591,,240.346,605.902,,1455.926,134.599,2459.563801,270.225828,1455.926,FY-specific (point-in-time),2459.563801,FY-specific (point-in-time),134.599,FY-specific (point-in-time),270.225828,FY-specific (point-in-time),443.61,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,16710.3,2276.2,Large,Full (4/4),2013
8470084,M&A,2002/7/8,SRV SJ,AMB SJ,Completed,,"Company Takeover, Tender Offer",AMB Holdings Ltd acquired Servest Holdings Ltd for ZAR 252.73M. The transaction was announced on 7/8/2002 and completed on 9/20/2002.,ZAR,,Cash,,,,2002/9/20,35.24,,,0.000000,100.000000,,,No,Industrials,Financials,N,,,,,Nedcor Invest Bk,African Merchant/KPMG Corp Fin,,Friendly,South Africa,South Africa,SRV,AMB,Common Stock,Common Stock,950.781,,1849.95,269.386,,,,1273.04,,,,,,559.178,779.351,2401.325927734375,435.32000732421875,559.178,FY-specific (point-in-time),2401.325927734375,FY-specific (point-in-time),779.351,FY-specific (point-in-time),435.32000732421875,FY-specific (point-in-time),252.73,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2800.7309999999998,950.781,Intermediate,Partial (3/4),2002
84908332,INV,2013/12/12,CNL SJ,TOR SJ,Completed,,Minority Purchase,A consortium led by Private Investor sold a minority stake in Control Instruments Group Pty Ltd to Torre Industries Ltd. The transaction was completed on 12/12/2013.,USD,,Cash,,,,2013/12/12,,,,0.000000,34.259998,,,No,Industrials,Industrials,N,,,,,,,,Friendly,South Africa,South Africa,CNL,TOR,Common Stock,Common Stock,553.549,329.789,1161,1450,124.26,436,2.322,,61.8307,69.1645,203.911,803,,330.31,566.367,106.945,52.011,330.31,FY-specific (point-in-time),106.945,FY-specific (point-in-time),566.367,FY-specific (point-in-time),52.011,FY-specific (point-in-time),680.59,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,2003.549,553.549,Intermediate,Full (4/4),2013
8550377,M&A,2002/7/18,BNX SJ,JCD SJ,Completed,,Company Takeover,JCI Ltd acquired Barnato Exploration Ltd. The transaction was announced on 7/18/2002 and completed on 10/14/2003. Financial terms of the transaction are undisclosed.,ZAR,,Undisclosed,,,,2003/10/14,,,,0.000000,100.000000,,,No,Materials,Materials,N,,,,,,,,Friendly,South Africa,South Africa,BNX,JCD,Common Stock,Common Stock,16.053,111.304,2507.77,227.79,,,106.11,,100,25.9318,111.304,650.309,,76.9010009765625,3.052000045776367,1830.102051,86.128998,76.9010009765625,FY-specific (point-in-time),1830.102051,FY-specific (point-in-time),3.052000045776367,FY-specific (point-in-time),86.128998,FY-specific (point-in-time),,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2619.074,111.304,Intermediate,Full (4/4),2002
86906498,M&A,2014/2/3,CNL SJ,TOR SJ,Completed,,"Company Takeover, Additional Stake Purchase, Tender Offer",Torre Industries Ltd acquired Control Instruments Group Pty Ltd for ZAR 201.06M. The transaction was completed on 2/3/2014.,ZAR,,Cash,,,,2014/2/3,9.38,,,34.259998,65.739998,,,No,Industrials,Industrials,N,,Cliffe Dekker Ho,,,,PSG Capital Ltd,,Friendly,South Africa,South Africa,CNL,TOR,Common Stock,Common Stock,553.549,329.789,1161,1450,124.26,436,2.322,,61.8307,69.1645,203.911,803,,329.789,553.549,332.144,83.076,329.789,FY-specific (point-in-time),332.144,FY-specific (point-in-time),553.549,FY-specific (point-in-time),83.076,FY-specific (point-in-time),201.06,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,2003.549,553.549,Intermediate,Full (4/4),2014
8700900,M&A,2002/8/6,PGH SJ,ABG SJ,Completed,,Company Takeover,Absa Group Ltd acquired Absa Trading & Investments Solutions Holdings Pty Ltd for ZAR 1006.65M. The transaction was announced on 8/6/2002 and completed on 4/1/2003.,ZAR,,Cash and Stock,,,,2003/4/1,41.88,,,0.000000,100.000000,,,No,Financials,Financials,N,,Cliffe Dekker,,,,ABSA Bk Ltd,,Friendly,South Africa,South Africa,PGH,ABG,Common Stock,Common Stock,449.268,3341.51,2.23948e+06,207703,,,,885775,,,,,,2968.9580078125,516.4030151367188,196514,28926,2968.9580078125,FY-specific (point-in-time),196514.0,FY-specific (point-in-time),516.4030151367188,FY-specific (point-in-time),28926.0,FY-specific (point-in-time),1006.64,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2242821.51,3341.51,Large,Full (4/4),2002
87070842,INV,2014/2/5,AIA SJ,DLT SJ,Pending,,Minority Purchase,Delta Property Fund Ltd announced the acquisition of a minority stake in Ascension Properties Ltd. The transaction was announced on 2/5/2014 and is currently pending.,ZAR,,Cash,,,,,,,,0.000000,17.750000,,,No,Real Estate,Real Estate,N,,,,,,,,Friendly,South Africa,South Africa,AIA,DLT,REIT,REIT,533.595,4331.78,6476.37,1166.6,,30.157,,,,,102.76,780.967,,2622.404,194.058,2241.546,139.959,2622.404,FY-specific (point-in-time),2241.546,FY-specific (point-in-time),194.058,FY-specific (point-in-time),139.959,FY-specific (point-in-time),397.00,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,10808.15,4331.78,Large,Full (4/4),2014
