Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Financials Fiscal Year (as-at),Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Announced Total Value (mil.),Financial Variables Present (of 4),Target Limb Driver,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
32863480,M&A,2008/8/4,JNC SJ,HCI SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Hosken Consolidated Investments Ltd acquired Johnnic Holdings Ltd for ZAR 122.69M. The transaction was announced on 8/4/2008 and completed on 9/26/2008.,ZAR,Cash,2008/9/26,95.599998,4.400000,No,Real Estate,Consumer Discretionary,N,Friendly,South Africa,South Africa,JNC,HCI,Private Comp,Common Stock,2007,2124.5,174.9,16371.096,4185.302,122.69,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,18495.595999999998,2124.5,Large,Full (4/4),2008
32922171,M&A,2008/8/7,CUH SJ,BFS SJ,Completed,Company Takeover,Blue Financial Services Ltd acquired Credit U Holdings Ltd for ZAR 317.00M. The transaction was announced on 8/7/2008 and completed on 12/17/2008.,ZAR,Stock,2008/12/17,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,CUH,BFS,Common Stock,Common Stock,2007,182.5229949951172,204.5590057373047,,202.5201,317.00,3,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,407.0791057373047,204.5590057373047,Intermediate,Partial (3/4),2008
33271163,M&A,2008/9/4,LGL SJ,LBH SJ,Completed,"Company Takeover, Additional Stake Purchase",Liberty Holdings Ltd acquired Liberty Group Ltd for ZAR 29492.37M. The transaction was announced on 9/4/2008 and completed on 12/1/2008.,ZAR,Stock,2008/12/1,51.200001,48.799999,No,Financials,Financials,N,Friendly,South Africa,South Africa,LGL,LBH,Common Stock,Common Stock,2007,221255,50403,220647,29357,29492.37,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,441902.0,221255.0,Large,Full (4/4),2008
33272375,INV,2008/9/4,NPK SJ,BVT SJ,Terminated,"Additional Stake Purchase, Tender Offer",Bidvest Group Ltd/The announced the acquisition of Nampak Ltd for ZAR 2356.01M. The transaction was announced on 9/4/2008 and terminated on 10/8/2008.,ZAR,Stock,2008/10/8,5.000000,25.000000,No,Materials,Consumer Staples,N,Friendly,South Africa,South Africa,NPK,BVT,Common Stock,Common Stock,2007,13032.6,17014.4,32847.93,95655.509,2356.01,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,112669.90900000001,17014.4,Large,Full (4/4),2008
33515744,INV,2008/7/31,783608Z SJ,184023Z SJ,Completed,Minority Purchase,Public Investment Corp Ltd acquired a minority stake in AfriSam South Africa Pty Ltd. The transaction was announced on 7/31/2008 and completed on 8/31/2008.,ZAR,Cash,2008/8/31,0.000000,0.000000,No,Materials,Financials,N,Friendly,South Africa,South Africa,783608Z,184023Z,Private Comp,Private Comp,2007,17020.060546875,6243.47509765625,128.304,111.956,6.00,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,17148.364546875,17020.060546875,Large,Full (4/4),2008
33630602,INV,2008/8/20,PCN SJ,PCN SJ,Completed,Minority Purchase,WDB Investment Holdings sold a minority stake in Paracon Holdings Ltd to Paracon Holdings Ltd. The transaction was announced on 8/20/2008 and completed on 9/30/2008.,ZAR,Cash,2008/9/30,0.000000,9.730000,No,Technology,Technology,N,Friendly,South Africa,South Africa,PCN,PCN,Common Stock,Common Stock,2007,309.10699462890625,792.2650146484375,309.10699462890625,792.2650146484375,49.01,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,1584.530029296875,792.2650146484375,Intermediate,Full (4/4),2008
33759125,M&A,2008/10/2,MVL SJ,IMP SJ,Terminated,Company Takeover,Impala Platinum Holdings Ltd announced the acquisition of Mvelaphanda Resources Ltd for ZAR 89.00M. The transaction was announced on 10/2/2008 and terminated on 1/14/2009.,ZAR,Cash and Stock,2009/1/14,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,South Africa,MVL,IMP,Common Stock,Common Stock,2007,8280.919,0,49958.2,31481.5,89.00,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,58239.119,8280.919,Large,Full (4/4),2008
33795939,M&A,2008/10/9,VOD SJ,VOD LN,Completed,"Cross Border, Majority Purchase, Additional Stake Purchase",Telkom SA SOC Ltd sold Vodacom Group Ltd to Vodafone Group PLC for ZAR 22500.00M. The transaction was announced on 10/9/2008 and completed on 4/20/2009.,ZAR,Cash,2009/4/20,50.000000,15.000000,No,Communications,Communications,N,Friendly,South Africa,United Kingdom,VOD,VOD,Common Stock,Common Stock,2007,28470.2,41146.4,161400.0708,45894.26303999999,22500.03,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,202546.47079999998,41146.4,Large,Full (4/4),2008
34053878,INV,2008/10/30,BDM SJ,BRAIT LX,Completed,"Private Equity, Additional Stake Purchase",Brait PLC acquired Buildmax Ltd for ZAR 132.00M. The transaction was announced on 10/30/2008 and completed on 12/31/2008.,ZAR,Cash,2008/12/31,12.950000,11.650000,No,Materials,Financials,N,Friendly,South Africa,South Africa,BDM,BRAIT,Common Stock,Common Stock,2007,66.81999969482422,114.85700225830078,2322.2,746.7,132.00,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,2437.0570022583006,114.85700225830078,Intermediate,Full (4/4),2008
34153411,M&A,2008/11/5,MYT SJ,CPF SJ,Completed,Company Takeover,Capital Property Fund Ltd acquired Monyetla Property Fund Ltd for ZAR 919.90M. The transaction was announced on 11/5/2008 and completed on 1/19/2009.,ZAR,Stock,2009/1/19,0.000000,100.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,MYT,CPF,Unit,REIT,2007,1081.987060546875,81.19100189208984,3256.86,336.794,919.90,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,4338.847060546876,1081.987060546875,Large,Full (4/4),2008
34260687,INV,2008/11/12,ABT SJ,AXI SJ,Completed,Minority Purchase,A consortium led by Private Investor sold a minority stake in Ambit Properties Ltd to ApexHi Properties Ltd. The transaction was completed on 11/12/2008.,ZAR,Cash,2008/11/12,0.000000,13.507000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,ABT,AXI,Unit,Unit,2007,1386.4759521484375,142.7169952392578,9748.12890625,1210.072021484375,233.91,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,11134.604858398438,1386.4759521484375,Large,Full (4/4),2008
34365179,M&A,2008/11/20,AFO SJ,GDO AU,Completed,"Company Takeover, Cross Border",Gold One International Ltd acquired One Africa Ltd. The transaction was announced on 11/20/2008 and completed on 5/25/2009. Financial terms of the transaction are undisclosed.,ZAR,Stock,2009/5/25,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,Australia,AFO,GDO,Common Stock,Common Stock,2007,938.156,0,3.758449,3.67953,,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,941.914449,938.156,Intermediate,Full (4/4),2008
34848999,M&A,2008/7/30,GGM SJ,DCPL MP,Completed,"Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Agape Global Investments Ltd acquired Goliath Gold Mining Ltd. The transaction was completed on 7/30/2008. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2008/7/30,57.099998,42.900002,No,Materials,Financials,N,Friendly,South Africa,NORTHERN MARIANA ISLANDS,GGM,DCPL,Common Stock,Common Stock,2007,55.34600067138672,135.75999450683594,16.479127883911133,2.6316299438476562,,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,152.23912239074707,135.75999450683594,Small,Full (4/4),2008
35918927,M&A,2009/2/20,ABT SJ,AXI SJ,Completed,Company Takeover,ApexHi Properties Ltd acquired Ambit Properties Ltd for ZAR 2383.67M. The transaction was announced on 2/20/2009 and completed on 7/14/2009.,ZAR,Cash or Stock,2009/7/14,0.000000,100.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,ABT,AXI,Unit,Unit,2008,2757.6279296875,297.9010009765625,10197.6650390625,1321.1419677734375,2383.67,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,12955.29296875,2757.6279296875,Large,Full (4/4),2009
36236416,BUY,2008/12/15,CEL SJ,CEL SJ,Pending,,,ZAR,,,0.000000,0.000000,,Technology,Technology,N,,South Africa,,CEL,CEL,Common Stock,Common Stock,2007,152.46299743652344,694,152.46299743652344,694,57.81,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,1388.0,694.0,Intermediate,Full (4/4),2008
36718562,M&A,2009/4/9,CMP SJ,AIP SJ,Terminated,Company Takeover,Adcock Ingram Holdings Ltd announced the acquisition of Cipla Medpro South Africa Ltd for ZAR 2420.75M. The transaction was announced on 4/9/2009 and terminated on 6/2/2009.,ZAR,Cash,2009/6/2,0.000000,100.000000,No,Health Care,Health Care,N,Friendly,South Africa,South Africa,CMP,AIP,Common Stock,Common Stock,2008,2155.295,994.892,2712.879,1758.808,2420.76,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,4868.174,2155.295,Intermediate,Full (4/4),2009
37594888,BUY,2009/5/28,KDV SJ,KDV SJ,Pending,,,ZAR,,,0.000000,0.000000,,Industrials,Industrials,N,,South Africa,,KDV,KDV,Common Stock,Common Stock,2008,209.400629,440.446378,209.400629,440.446378,112.19,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,880.892756,440.446378,Intermediate,Full (4/4),2009
39211729,M&A,2009/8/14,IBLP SJ,NED SJ,Completed,"Company Takeover, Additional Stake Purchase",Imperial Logistics Ltd sold IBL Asset Finance & Services Pty Ltd to Nedbank Group Ltd for ZAR 1780.00M. The transaction was announced on 8/14/2009 and completed on 3/12/2010.,ZAR,Cash and Stock,2010/3/12,50.099998,49.900002,No,Financials,Financials,N,Friendly,South Africa,South Africa,IBLP,NED,Preference,Common Stock,2008,48768.09375,6519.34814453125,567023,68715,1780.00,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,615791.09375,48768.09375,Large,Full (4/4),2009
40131082,M&A,2009/9/30,TWP SJ,BSR SJ,Completed,"Private Placement, Company Takeover",Basil Read Holdings Ltd acquired TWP Holdings Ltd for ZAR 718.97M. The transaction was announced on 9/30/2009 and completed on 12/21/2009.,ZAR,Cash and Stock,2009/12/21,0.000000,100.000000,No,Materials,Industrials,N,Friendly,South Africa,South Africa,TWP,BSR,Common Stock,Common Stock,2008,454.8413391113281,705.00634765625,2476.719,3474.831,718.97,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,4179.83734765625,705.00634765625,Intermediate,Full (4/4),2009
40414318,M&A,2009/10/14,MAF SJ,OML LN,Completed,"Company Takeover, Cross Border, Additional Stake Purchase",Om Residual UK Ltd acquired Old Mutual Insure Ltd for ZAR 1798.42M. The transaction was announced on 10/14/2009 and completed on 2/8/2010.,ZAR,Stock,2010/2/8,73.500000,26.500000,No,Financials,Financials,N,Friendly,South Africa,United Kingdom,MAF,OML,Common Stock,Common Stock,2008,9310,7561,144283,-2806,1798.42,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,47.0166666666667,7.14166666666667,2794228.4,3856572.1,72.4536797846979,8.66304177846167,5929063.0,153593.0,9310.0,Large,Full (4/4),2009
43736834,INV,2010/3/11,MIX SJ,IPL SJ,Completed,Minority Purchase,Imperial Logistics Ltd acquired a minority stake in MiX Telematics Ltd. The transaction was completed on 3/11/2010. Financial terms of the transaction are undisclosed.,ZAR,Cash,2010/3/11,0.000000,25.400000,No,Technology,Consumer Discretionary,N,Friendly,South Africa,South Africa,MIX,IPL,Common Stock,Common Stock,2009,115.94831737999999,110.01038124879311,33315,52219,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,52334.94831738,115.94831738,Intermediate,Full (4/4),2010
43785633,INV,2010/3/15,CLR SJ,CLR SJ,Completed,Minority Purchase,Hosken Consolidated Investments Ltd sold a minority stake in Clover Industries Ltd to Clover Industries Ltd. The transaction was announced on 3/15/2010 and completed on 6/3/2010.,ZAR,Cash,2010/6/3,0.000000,34.990002,No,Consumer Staples,Consumer Staples,N,Friendly,South Africa,South Africa,CLR,CLR,Common Stock,Common Stock,2009,3585.507,5475.846,3585.507,5475.846,337.40,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,10951.692,5475.846,Large,Full (4/4),2010
46143935,M&A,2010/6/16,2520469D LN,ND CN,Completed,"Cross Border, Private Equity, Majority Purchase, PE Exit, PE Seller",A consortium led by Investec PLC sold Central African Gold Ltd to New Dawn Mining Corp for CAD 3.91M. The transaction was completed on 6/16/2010.,CAD,Stock,2010/6/16,0.000000,89.000000,No,Materials,Materials,N,Friendly,South Africa,Canada,2520469D,ND,Common Stock,Common Stock,2009,10.742,0.921,19.238732,5.644977,28.93,4,Neither,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,29.980732,10.742,Small,Full (4/4),2010
46146607,M&A,2010/6/21,BJM SJ,FSR SJ,Completed,Company Takeover,FirstRand Ltd acquired Barnard Jacobs Mellet Holdings Ltd for ZAR 450.00M. The transaction was announced on 6/21/2010 and completed on 1/4/2011.,ZAR,Cash,2011/1/4,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,BJM,FSR,Common Stock,Common Stock,2009,6634.755,257.576,809851,71790,450.00,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,816485.755,6634.755,Large,Full (4/4),2010
47513650,M&A,2010/3/12,SYC SJ,ACP SJ,Completed,"Company Takeover, Additional Stake Purchase",Acucap Properties Ltd acquired Sycom Property Fund. The transaction was announced on 3/12/2010 and completed on 8/16/2010. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2010/8/16,50.000000,50.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,SYC,ACP,REIT,REIT,2009,5169.172,437.666,6658.228,558.332,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,11827.4,5169.172,Large,Full (4/4),2010
47656728,M&A,2010/8/23,NED SJ,HSBA LN,Terminated,"Cross Border, Majority Purchase",Om Residual UK Ltd announced the sale of Nedbank Group Ltd to HSBC Holdings PLC. The transaction was announced on 8/23/2010 and terminated on 10/15/2010. Financial terms of the transaction are undisclosed.,GBP,Undisclosed,2010/10/15,0.000000,70.000000,No,Financials,Financials,N,Friendly,South Africa,United Kingdom,NED,HSBA,Common Stock,Common Stock,2009,570703,62443,2364452,91286,,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,2935155.0,570703.0,Large,Full (4/4),2010
47987005,M&A,2010/9/3,SPS SJ,JSC SJ,Completed,Company Takeover,Jasco Electronics Holdings Ltd acquired Spescom Ltd for ZAR 37.03M. The transaction was announced on 9/3/2010 and completed on 1/25/2011.,ZAR,Cash and Stock,2011/1/25,0.000000,100.000000,No,Technology,Industrials,N,Friendly,South Africa,South Africa,SPS,JSC,Common Stock,Common Stock,2009,226.453781,358.563593,518.837,595.148,37.03,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,953.711593,358.563593,Intermediate,Full (4/4),2010
48240532,M&A,2010/1/19,SPO SJ,SBV SJ,Completed,"Majority Purchase, Additional Stake Purchase",Sabvest Ltd acquired Set Point Group Ltd for ZAR 172.45M. The transaction was announced on 1/19/2010 and completed on 5/25/2010.,ZAR,Cash,2010/5/25,32.509998,66.275002,No,Industrials,Financials,N,Friendly,South Africa,South Africa,SPO,SBV,Common Stock,Common Stock,2009,235.593,359.376,396.647,57.565,172.45,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,756.0229999999999,359.376,Intermediate,Full (4/4),2010
48464406,M&A,2010/9/27,MSM SJ,WMT US,Completed,"Cross Border, Majority Purchase",Walmart Inc acquired Massmart Holdings Ltd for ZAR 14600.53M. The transaction was announced on 9/27/2010 and completed on 6/20/2011.,ZAR,Cash,2011/6/20,0.000000,51.000000,No,Consumer Staples,Consumer Staples,N,Unsolicited to Friendly,South Africa,United States,MSM,WMT,Common Stock,Common Stock,2009,12526.9,43128.7,163429,404254,14600.52,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,447382.7,43128.7,Large,Full (4/4),2010
48568687,INV,2010/9/30,SAL SJ,1732347D LN,Completed,"Cross Border, Minority Purchase",Honeywell International Inc sold a minority stake in Sallies Ltd to Maghreb Minerals PLC/Old. The transaction was completed on 9/30/2010.,USD,Cash,2010/9/30,0.000000,11.400000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,SAL,1732347D,Common Stock,Common Stock,2009,218.83799743652344,251.92799377441406,0.429,,8.38,3,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,252.3569937744141,251.9279937744141,Small,Partial (3/4),2010
49597317,INV,2010/11/10,WGR SJ,HAR SJ,Completed,Minority Purchase,Harmony Gold Mining Co Ltd acquired a minority stake in Witwatersrand Consolidated Gold Resources Pty Ltd. The transaction was announced on 11/10/2010 and completed on 12/31/2010. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2010/12/31,0.000000,13.560000,No,Materials,Materials,N,Friendly,South Africa,South Africa,WGR,HAR,Common Stock,Common Stock,2009,205.3234405517578,0,38025,11496,,4,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,38230.32344055176,205.3234405517578,Large,Full (4/4),2010
50400673,M&A,2010/12/9,GMB SJ,AON US,Completed,"Company Takeover, Cross Border",Aon PLC acquired Glenrand MIB Ltd for ZAR 596.05M. The transaction was announced on 12/9/2010 and completed on 4/28/2011.,ZAR,Cash,2011/4/28,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,United States,GMB,AON,Common Stock,Common Stock,2009,587.356,576.484,22958,7595,596.05,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,23545.356,587.356,Large,Full (4/4),2010
50401969,M&A,2010/12/13,FWD SJ,4613 JP,Completed,"Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Kansai Paint Co Ltd acquired Kansai Plascon Africa Ltd for ZAR 2544.56M. The transaction was announced on 12/13/2010 and completed on 12/28/2011.,ZAR,Cash,2011/12/28,27.559999,72.440002,No,Materials,Materials,N,Friendly,South Africa,Japan,FWD,4613,Common Stock,Common Stock,2009,4477.118,2703.164,240665,229988,2544.57,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,245142.118,4477.118,Large,Full (4/4),2010
