Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
113022356,INV,2015/9/25,Completed,Additional Stake Purchase,Investec Ltd acquired Peregrine Holdings Ltd. The transaction was completed on 9/25/2015. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2015/9/25,,6.360000,3.910000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,21520.042,2172.119,47141.907,3336.322,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),68661.949,21520.042,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113666572,INV,2015/10/5,Completed,"Cross Border, Minority Purchase",Om Residual UK Ltd acquired a minority stake in Hudaco Industries Ltd. The transaction was completed on 10/5/2015. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2015/10/5,,0.000000,8.920000,No,Industrials,Financials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,3068.364,4479.794,142516.0,13806.0,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),146995.794,4479.794,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113667184,M&A,2015/10/14,Completed,"Reverse Merger, Company Takeover, Cross Border","Al Noor Hospitals Group PLC announced the acquisition of Mediclinic International Ltd for GBP 6,574.97M. The transaction was announced on 10/14/2015 and is currently pending. This is the second largest deal ever in the medical-hospital industry at the time of announcement. On 10/05/2015, Medi...",GBP,Stock,2016/2/15,2.44,0.000000,100.000000,No,Health Care,Health Care,N,Linklaters/Webber Wentzel,Goldman Sachs/Jefferies/Rothschild & Co,Friendly,South Africa,United Arab Emirates,Point-in-time,Point-in-time,Point-in-time,Point-in-time,70534.0,30495.0,210.6085954,272.7913689256705,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),70806.79136892567,70534.0,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11367918,INV,2003/5/27,Completed,Minority Purchase,AMB Holdings Ltd acquired a minority stake in AMB Private Equity Partners Ltd. The transaction was announced on 5/27/2003 and completed on 7/22/2003.,ZAR,Cash,2003/7/22,,0.000000,40.000000,No,Financials,Financials,N,,Webber Wentzel,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1431.3399658203125,744.072021484375,1849.948974609375,269.385986328125,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Intermediate,2003,Full (4/4),3281.2889404296875,1431.3399658203125,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11386530,M&A,2003/5/29,Completed,Company Takeover,Growthpoint Properties Ltd acquired Primegro Properties Ltd for ZAR 2477.75M. The transaction was announced on 5/29/2003 and completed on 8/13/2003.,ZAR,Cash and Stock,2003/8/13,,0.000000,100.000000,No,Real Estate,Real Estate,N,Fluxmans,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),2465.73193359375,339.9389953613281,154425.0,12896.0,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Large,2003,Full (4/4),156890.73193359375,2465.73193359375,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114163848,INV,2015/10/15,Completed,Additional Stake Purchase,Anchor Capital Pty Ltd announced the sale of a minority stake in Datacentrix Holdings Ltd to Pinnacle Holdings Ltd for ZAR 100.36M. The transaction was announced on 10/15/2015 and completed on 10/02/2015.,ZAR,Stock,2015/10/2,,34.994999,10.000000,No,Technology,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,962.531,2279.512,3346.679,7152.444,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),9431.956,2279.512,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
114163914,M&A,2015/10/15,Completed,"Mandatory Offer, Majority Purchase, Additional Stake Purchase, Tender Offer",Alviva Holdings Ltd acquired Datacentrix Holdings Ltd for ZAR 99.33M. The transaction was announced on 10/15/2015 and completed on 1/11/2016.,ZAR,Stock,2016/1/11,6.80,45.000000,9.641861,No,Technology,Consumer Discretionary,N,Tugendhaft Wapni,Deloitte Touche/Investec Bank,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,962.531,2279.512,3346.679,7152.444,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),9431.956,2279.512,Public,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
114513044,M&A,2015/7/16,Completed,"Company Takeover, Additional Stake Purchase",Fortress Real Estate Investmen acquired Capital Property Fund Ltd for ZAR 35781.75M. The transaction was announced on 7/16/2015 and completed on 11/30/2015.,ZAR,Stock,2015/11/30,15.55,3.710000,96.290001,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Missing,Point-in-time,Point-in-time,Point-in-time,,2038.247,13465.169,961.851,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Partial (3/4),15503.416,2038.247,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11590910,INV,2003/6/19,Completed,"Cross Border, Minority Purchase",Exact Holding BV acquired a minority stake in Softline Ltd/South Africa. The transaction was completed on 6/19/2003.,ZAR,Cash,2003/6/19,11.54,0.000000,15.100000,No,Technology,Technology,N,,,Friendly,South Africa,Netherlands,Point-in-time,Point-in-time,Point-in-time,Point-in-time,666.0540161132812,486.8290100097656,0.0,0.0,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Intermediate,2003,Full (4/4),666.0540161132812,666.0540161132812,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
116565120,BUY,2015/10/11,Pending,,,EUR,,2015/11/24,,0.000000,0.000000,,Industrials,Industrials,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1694.721,1048.065,1694.721,1048.065,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Intermediate,2015,Full (4/4),3389.442,1694.721,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117368927,M&A,2015/12/16,Withdrawn,"Cross Border, Majority Purchase","Abraaj CEO Arif Naqvi announced on 01/17/2017 that the company is interested in acquiring Barclay's Africa business. On 11/07/2016 it was reported that Public Investment Corp has sought approval from the Reserve Bank to increase its stake in Barclays Africa Group Ltd, citing people familiar w...",USD,Undisclosed,2016/6/16,,6.500000,31.000000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,991414.0,96081.0,1206.976,808.88,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Large,2015,Full (4/4),992620.976,991414.0,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11835695,INV,2003/7/15,Completed,"Cross Border, Minority Purchase",Anglo American PLC sold a minority stake in Avgold Ltd to Harmony Gold Mining Co Ltd. The transaction was announced on 7/15/2003 and completed on 7/21/2003. Financial terms of the transaction are undisclosed.,GBP,Undisclosed,2003/7/21,,0.000000,11.500000,No,Materials,Materials,N,,JP Morgan,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,3139.948975,363.802002,14368.0,7806.0,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Large,2003,Full (4/4),17507.948975,3139.948975,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12007815,M&A,2003/8/1,Completed,"Company Takeover, Cross Border",Sage Group PLC/The acquired Softline Ltd/South Africa for ZAR 677.31M. The transaction was announced on 8/1/2003 and completed on 11/25/2003.,ZAR,Cash,2003/11/25,12.89,0.000000,100.000000,No,Technology,Technology,N,Skadden Arps,Deutsche Bank,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,666.0540161132812,486.8290100097656,1083.074951171875,551.7310180664062,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Intermediate,2003,Full (4/4),1749.1289672851562,666.0540161132812,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120301109,M&A,2016/2/8,Completed,"Company Takeover, Cross Border, Additional Stake Purchase",Associated British Foods PLC acquired Illovo Sugar Pty Ltd for ZAR 5603.64M. The transaction was announced on 2/8/2016 and completed on 6/28/2016.,ZAR,Cash,2016/6/28,42.92,51.349998,48.650002,No,Consumer Staples,Consumer Staples,N,Herbert Smith Fr,JP Morgan/Rothschild & Co,Unsolicited,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,14826.5,13266.5,10219.0,12800.0,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,Large,2016,Full (4/4),27626.5,14826.5,Public,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12054839,M&A,2003/8/6,Completed,"Company Takeover, Tender Offer",Ellerine Holdings Ltd acquired Wetherlys Investment Holdings Ltd for ZAR 486.53M. The transaction was announced on 8/6/2003 and completed on 10/28/2003.,ZAR,Cash,2003/10/28,16.33,0.000000,100.000000,No,Consumer Discretionary,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,254.70399475097656,269.7879943847656,2159.885986328125,1151.1700439453125,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Intermediate,2003,Full (4/4),2429.6739807128906,269.7879943847656,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12054903,M&A,2003/8/6,Completed,Company Takeover,Hosken Consolidated Investments Ltd acquired New Africa Investments Ltd. The transaction was completed on 8/6/2003. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2003/8/6,,0.000000,100.000000,No,Financials,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1683.625,0.0,3281.6689453125,390.2659912109375,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Large,2003,Full (4/4),4965.2939453125,1683.625,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12154778,M&A,2003/8/21,Completed,Majority Purchase,Randgold & Exploration Co Ltd acquired Free State Development & Investment Corp Ltd for ZAR 46.14M. The transaction was announced on 8/21/2003 and completed on 11/25/2003.,ZAR,Stock,2003/11/25,60.00,0.000000,55.099998,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Missing,Point-in-time,57.749000549316406,,688.9199829101562,404.0639953613281,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Intermediate,2003,Partial (3/4),746.6689834594727,57.749000549316406,Public,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122042491,INV,2016/3/7,Completed,Minority Purchase,m Cubed Holdings Ltd acquired a minority stake in Trans Hex Group Ltd. The transaction was completed on 3/7/2016. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2016/3/7,,0.000000,26.180000,No,Materials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),1019.685,939.685,76.433,23.316,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,Intermediate,2016,Full (4/4),1096.118,1019.685,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122105447,INV,2016/3/8,Completed,Minority Purchase,Arrowhead Properties Ltd/Old acquired a minority stake in Rebosis Property Fund Ltd. The transaction was announced on 3/8/2016 and completed on 3/4/2016. Financial terms of the transaction are undisclosed.,ZAR,Cash and Stock,2016/3/4,,0.000000,9.757885,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,15242.551,1051.529,9906.502916,1256.369389,3,2009-04-01,2017-09-30,560,80,6600,190,67.8333333333333,6.325,4759554.5,4450171.0,106.952171051405,6.95217105140453,13580619.0,Large,2016,Full (4/4),25149.053915999997,15242.551,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122479049,INV,2015/1/16,Completed,"Cross Border, Minority Purchase",Stellar Capital Partners Ltd acquired a minority stake in Mantengu Ltd. The transaction was completed on 1/16/2015.,ZAR,Cash,2015/1/16,,0.000000,33.580002,No,Technology,Financials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),72.499,0.0,1151.61,75.586,3,2009-04-01,2017-09-30,560,80,6600,190,63.825,4.58333333333333,4420792.5,4420792.5,100.0,5.54552837012652,11727560.0,Small,2015,Full (4/4),1224.109,72.499,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12301775,M&A,2003/9/4,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",AECI Ltd acquired Chemical Services Ltd for ZAR 530.78M. The transaction was announced on 9/4/2003 and completed on 12/17/2003.,ZAR,Cash and Stock,2003/12/17,17.82,74.000000,26.000000,No,Materials,Materials,N,,JP Morgan,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1699.800048828125,3036.5,5854.0,7818.0,2,2001-02-01,2009-03-31,200,30,3500,100,33.675,5.96666666666667,1490399.0,3099254.3,48.0889548172927,6.39575753417796,1787194.0,Large,2003,Full (4/4),10854.5,3036.5,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
